Wavelength_nm,PL_Intensity
700.0,10.0
700.3006012024048,10.0
700.6012024048097,10.0
700.9018036072144,10.0
701.2024048096192,10.0
701.503006012024,10.0
701.8036072144289,10.0
702.1042084168337,10.0
702.4048096192384,10.0
702.7054108216433,10.0
703.0060120240481,10.0
703.3066132264529,10.0
703.6072144288577,10.0
703.9078156312626,10.0
704.2084168336673,10.0
704.5090180360721,10.0
704.8096192384769,10.0
705.1102204408818,10.0
705.4108216432866,10.0
705.7114228456913,10.0
706.0120240480962,10.0
706.312625250501,10.0
706.6132264529058,10.0
706.9138276553106,10.0
707.2144288577155,10.0
707.5150300601202,10.0
707.815631262525,10.0
708.1162324649299,10.0
708.4168336673347,10.0
708.7174348697395,10.0
709.0180360721442,10.0
709.3186372745491,10.0
709.6192384769539,10.0
709.9198396793587,10.0
710.2204408817636,10.0
710.5210420841684,10.0
710.8216432865731,10.0
711.1222444889779,10.0
711.4228456913828,10.0
711.7234468937876,10.0
712.0240480961924,10.0
712.3246492985973,10.0
712.625250501002,10.0
712.9258517034068,10.0
713.2264529058116,10.0
713.5270541082165,10.0
713.8276553106213,10.0
714.128256513026,10.000000000000002
714.4288577154308,10.000000000000002
714.7294589178357,10.000000000000002
715.0300601202405,10.000000000000002
715.3306613226453,10.000000000000004
715.6312625250501,10.000000000000005
715.9318637274549,10.000000000000007
716.2324649298597,10.00000000000001
716.5330661322645,10.000000000000014
716.8336673346694,10.000000000000021
717.1342685370741,10.000000000000028
717.4348697394789,10.000000000000039
717.7354709418838,10.000000000000055
718.0360721442886,10.000000000000076
718.3366733466934,10.000000000000107
718.6372745490982,10.000000000000147
718.937875751503,10.000000000000204
719.2384769539078,10.000000000000282
719.5390781563126,10.000000000000389
719.8396793587175,10.000000000000535
720.1402805611223,10.000000000000734
720.440881763527,10.000000000001005
720.7414829659318,10.000000000001375
721.0420841683367,10.00000000000188
721.3426853707415,10.000000000002562
721.6432865731463,10.000000000003487
721.943887775551,10.000000000004738
722.2444889779559,10.000000000006425
722.5450901803607,10.0000000000087
722.8456913827655,10.000000000011763
723.1462925851704,10.000000000015877
723.4468937875752,10.000000000021393
723.7474949899799,10.000000000028777
724.0480961923847,10.000000000038646
724.3486973947896,10.000000000051816
724.6492985971944,10.000000000069358
724.9498997995992,10.000000000092687
725.2505010020041,10.000000000123658
725.5511022044088,10.000000000164706
725.8517034068136,10.000000000219025
726.1523046092184,10.000000000290783
726.4529058116233,10.000000000385421
726.7535070140281,10.000000000510036
727.0541082164328,10.000000000673847
727.3547094188377,10.000000000888832
727.6553106212425,10.000000001170521
727.9559118236473,10.000000001539004
728.2565130260521,10.000000002020244
728.557114228457,10.000000002647724
728.8577154308617,10.000000003464558
729.1583166332665,10.000000004526173
729.4589178356714,10.000000005903699
729.7595190380762,10.000000007688268
730.060120240481,10.000000009996445
730.3607214428857,10.00000001297708
730.6613226452906,10.000000016819941
730.9619238476954,10.000000021766544
731.2625250501002,10.000000028123774
731.563126252505,10.00000003628093
731.8637274549098,10.000000046731044
732.1643286573146,10.000000060097493
732.4649298597194,10.000000077167174
732.7655310621243,10.00000009893176
733.0661322645291,10.000000126638962
733.3667334669339,10.000000161856052
733.6673346693386,10.000000206548517
733.9679358717435,10.000000263177219
734.2685370741483,10.000000334818237
734.5691382765531,10.000000425310448
734.869739478958,10.000000539436902
735.1703406813627,10.000000683147418
735.4709418837675,10.000000863831229
735.7715430861723,10.000001090650434
736.0721442885772,10.000001374947031
736.372745490982,10.000001730739
736.6733466933867,10.000002175323822
736.9739478957916,10.000002730011484
737.2745490981964,10.000003421013194
737.5751503006012,10.00000428051707
737.875751503006,10.000005347987875
738.1763527054109,10.000006671734816
738.4769539078156,10.0000083107994
738.7775551102204,10.00001033722485
739.0781563126252,10.000012838779472
739.3787575150301,10.000015922219209
739.6793587174349,10.000019717189414
739.9799599198396,10.00002438088307
740.2805611222445,10.0000301035926
740.5811623246493,10.000037115315248
740.8817635270541,10.000045693598546
741.1823647294589,10.000056172842571
741.4829659318638,10.000068955310558
741.7835671342685,10.000084524139112
742.0841683366733,10.000103458684642
742.3847695390782,10.000126452594282
742.685370741483,10.000154335048132
742.9859719438878,10.000188095686163
743.2865731462925,10.000228913808153
743.5871743486974,10.000278192519726
743.8877755511022,10.00033759859284
744.188376753507,10.000409108915866
744.4889779559119,10.000495064528131
744.7895791583167,10.000598233367224
745.0901803607214,10.00072188300614
745.3907815631262,10.00086986482239
745.6913827655311,10.00104671122408
745.9919839679359,10.001257747759865
746.2925851703407,10.001509222162062
746.5931863727455,10.001808452616263
746.8937875751503,10.002163997818103
747.1943887775551,10.002585851669316
747.4949899799599,10.003085665782429
747.7955911823648,10.003677003307216
748.0961923847696,10.00437562796345
748.3967935871743,10.005199832564296
748.6973947895792,10.006170811743338
748.997995991984,10.007313084056214
749.2985971943888,10.008654969114849
749.5991983967936,10.010229125928062
749.8997995991984,10.012073159166015
750.2004008016032,10.014230300636086
750.501002004008,10.016750173852527
750.8016032064128,10.019689650198966
751.1022044088177,10.023113805818326
751.4028056112224,10.027096989014868
751.7034068136272,10.03172400861304
752.0040080160321,10.037091454381672
752.3046092184369,10.043309161293175
752.6052104208417,10.050501830037735
752.9058116232464,10.05881081684312
753.2064128256513,10.068396106251658
753.5070140280561,10.079438481065575
753.8076152304609,10.092141904177971
754.1082164328658,10.106736127445075
754.4088176352706,10.1234795431113
754.7094188376753,10.142662293555784
755.0100200400801,10.164609655269437
755.310621242485,10.18968571297731
755.6112224448898,10.21829733967223
755.9118236472946,10.25089849800124
756.2124248496993,10.28799487792584
756.5130260521042,10.330148884837776
756.813627254509,10.377984991332056
757.1142284569138,10.43219546459583
757.4148296593187,10.493546479842363
757.7154308617235,10.562884628383062
758.0160320641282,10.641143826765763
758.316633266533,10.729352630892777
758.6172344689379,10.82864195615313
