Wavelength_nm,PL_Intensity
700.0,10.0
700.3006012024048,10.0
700.6012024048097,10.0
700.9018036072144,10.0
701.2024048096192,10.0
701.503006012024,10.0
701.8036072144289,10.0
702.1042084168337,10.0
702.4048096192384,10.0
702.7054108216433,10.0
703.0060120240481,10.0
703.3066132264529,10.0
703.6072144288577,10.0
703.9078156312626,10.0
704.2084168336673,10.0
704.5090180360721,10.0
704.8096192384769,10.0
705.1102204408818,10.0
705.4108216432866,10.0
705.7114228456913,10.0
706.0120240480962,10.0
706.312625250501,10.0
706.6132264529058,10.0
706.9138276553106,10.0
707.2144288577155,10.0
707.5150300601202,10.0
707.815631262525,10.0
708.1162324649299,10.0
708.4168336673347,10.0
708.7174348697395,10.0
709.0180360721442,10.000000000000002
709.3186372745491,10.000000000000002
709.6192384769539,10.000000000000002
709.9198396793587,10.000000000000002
710.2204408817636,10.000000000000004
710.5210420841684,10.000000000000005
710.8216432865731,10.000000000000007
711.1222444889779,10.000000000000009
711.4228456913828,10.000000000000012
711.7234468937876,10.000000000000018
712.0240480961924,10.000000000000023
712.3246492985973,10.000000000000032
712.625250501002,10.000000000000044
712.9258517034068,10.00000000000006
713.2264529058116,10.000000000000082
713.5270541082165,10.000000000000112
713.8276553106213,10.000000000000151
714.128256513026,10.000000000000206
714.4288577154308,10.000000000000279
714.7294589178357,10.000000000000378
715.0300601202405,10.000000000000512
715.3306613226453,10.000000000000691
715.6312625250501,10.00000000000093
715.9318637274549,10.000000000001252
716.2324649298597,10.000000000001684
716.5330661322645,10.000000000002258
716.8336673346694,10.000000000003025
717.1342685370741,10.000000000004045
717.4348697394789,10.000000000005402
717.7354709418838,10.000000000007203
718.0360721442886,10.00000000000959
718.3366733466934,10.000000000012749
718.6372745490982,10.000000000016923
718.937875751503,10.00000000002243
719.2384769539078,10.000000000029685
719.5390781563126,10.000000000039226
719.8396793587175,10.000000000051756
720.1402805611223,10.000000000068189
720.440881763527,10.000000000089706
720.7414829659318,10.000000000117838
721.0420841683367,10.000000000154564
721.3426853707415,10.000000000202437
721.6432865731463,10.00000000026475
721.943887775551,10.000000000345736
722.2444889779559,10.000000000450836
722.5450901803607,10.000000000587027
722.8456913827655,10.000000000763249
723.1462925851704,10.00000000099093
723.4468937875752,10.000000001284667
723.7474949899799,10.000000001663066
724.0480961923847,10.000000002149823
724.3486973947896,10.000000002775048
724.6492985971944,10.000000003576966
724.9498997995992,10.000000004604018
725.2505010020041,10.000000005917505
725.5511022044088,10.000000007594878
725.8517034068136,10.00000000973386
726.1523046092184,10.00000001245756
726.4529058116233,10.000000015920836
726.7535070140281,10.000000020318197
727.0541082164328,10.00000002589359
727.3547094188377,10.000000032952517
727.6553106212425,10.000000041876998
727.9559118236473,10.000000053144033
728.2565130260521,10.000000067348344
728.557114228457,10.000000085230328
728.8577154308617,10.000000107710392
729.1583166332665,10.000000135931046
729.4589178356714,10.00000017130842
729.7595190380762,10.000000215595222
730.060120240481,10.00000027095758
730.3607214428857,10.000000340068658
730.6613226452906,10.000000426222536
730.9619238476954,10.000000533472557
731.2625250501002,10.000000666799078
731.563126252505,10.00000083231265
731.8637274549098,10.000001037499647
732.1643286573146,10.0000012915188
732.4649298597194,10.000001605558637
732.7655310621243,10.000001993267679
733.0661322645291,10.000002471271374
733.3667334669339,10.000003059792359
733.6673346693386,10.00000378339352
733.9679358717435,10.000004671866831
734.2685370741483,10.000005761294911
734.5691382765531,10.000007095316954
734.869739478958,10.000008726636052
735.1703406813627,10.000010718811167
735.4709418837675,10.000013148384314
735.7715430861723,10.000016107401704
736.0721442885772,10.000019706397316
736.372745490982,10.000024077918242
736.6733466933867,10.000029380683841
736.9739478957916,10.00003580448511
737.2745490981964,10.000043575947148
737.5751503006012,10.000052965296385
737.875751503006,10.000064294295528
738.1763527054109,10.000077945533441
738.4769539078156,10.000094373284574
738.7775551102204,10.000114116183587
739.0781563126252,10.000137811995778
739.3787575150301,10.000166214803292
739.6793587174349,10.000200214971368
739.9799599198396,10.0002408623084
740.2805611222445,10.000289392889126
740.5811623246493,10.000347260072093
740.8817635270541,10.000416170311563
741.1823647294589,10.000498124440577
741.4829659318638,10.000595465186805
741.7835671342685,10.000710931776801
742.0841683366733,10.000847722587825
742.3847695390782,10.001009566920501
742.685370741483,10.001200807090846
742.9859719438878,10.001426492177254
743.2865731462925,10.001692484907965
743.5871743486974,10.00200558333764
743.8877755511022,10.002373659139078
744.188376753507,10.002805814528104
744.4889779559119,10.003312560047256
744.7895791583167,10.00390601565727
745.0901803607214,10.004600137825353
745.3907815631262,10.005410975555877
745.6913827655311,10.006356958582954
745.9919839679359,10.007459221235239
746.2925851703407,10.008741965791385
746.5931863727455,10.010232869469254
746.8937875751503,10.011963539533209
747.1943887775551,10.013970021360263
747.4949899799599,10.016293364676958
747.7955911823648,10.018980253562814
748.0961923847696,10.022083706211525
748.3967935871743,10.025663850845445
748.6973947895792,10.029788784589828
748.997995991984,10.03453552252757
749.2985971943888,10.039991044569517
749.5991983967936,10.046253448185324
749.8997995991984,10.053433215441087
750.2004008016032,10.061654603176995
750.501002004008,10.07105716552544
750.8016032064128,10.081797418310687
751.1022044088177,10.094050655178485
751.4028056112224,10.108012925569978
751.7034068136272,10.123903184870588
752.0040080160321,10.141965627222245
752.3046092184369,10.162472211576642
752.6052104208417,10.18572539157848
752.9058116232464,10.212061059788924
753.2064128256513,10.241851716581303
753.5070140280561,10.275509873750202
753.8076152304609,10.313491702460789
754.1082164328658,10.356300934614229
754.4088176352706,10.40449302600629
754.7094188376753,10.458679588796919
755.0100200400801,10.51953309977561
755.310621242485,10.587791889691182
755.6112224448898,10.664265417502328
755.9118236472946,10.749839831785922
756.2124248496993,10.845483819705946
756.5130260521042,10.952254741886447
756.813627254509,11.07130504924081
757.1142284569138,11.203888975281927
757.4148296593187,11.351369494667164
