Wavelength_nm,PL_Intensity
700.0,10.000000000016435
700.3006012024048,10.000000000021364
700.6012024048097,10.000000000027738
700.9018036072144,10.000000000035966
701.2024048096192,10.000000000046573
701.503006012024,10.000000000060227
701.8036072144289,10.000000000077787
702.1042084168337,10.000000000100332
702.4048096192384,10.000000000129248
702.7054108216433,10.00000000016628
703.0060120240481,10.000000000213646
703.3066132264529,10.000000000274152
703.6072144288577,10.000000000351344
703.9078156312626,10.000000000449692
704.2084168336673,10.000000000574836
704.5090180360721,10.000000000733868
704.8096192384769,10.000000000935707
705.1102204408818,10.000000001191545
705.4108216432866,10.000000001515414
705.7114228456913,10.000000001924878
706.0120240480962,10.0000000024419
706.312625250501,10.0000000030939
706.6132264529058,10.000000003915074
706.9138276553106,10.000000004948008
707.2144288577155,10.000000006245662
707.5150300601202,10.00000000787382
707.815631262525,10.00000000991409
708.1162324649299,10.000000012467572
708.4168336673347,10.00000001565935
708.7174348697395,10.000000019643984
709.0180360721442,10.000000024612222
709.3186372745491,10.000000030799145
709.6192384769539,10.000000038494115
709.9198396793587,10.000000048052845
710.2204408817636,10.000000059912058
710.5210420841684,10.000000074607234
710.8216432865731,10.000000092794123
711.1222444889779,10.000000115274712
711.4228456913828,10.000000143028608
711.7234468937876,10.000000177250834
712.0240480961924,10.000000219397364
712.3246492985973,10.000000271239843
712.625250501002,10.000000334931311
712.9258517034068,10.000000413084985
713.2264529058116,10.000000508868634
713.5270541082165,10.000000626117409
713.8276553106213,10.000000769468604
714.128256513026,10.000000944522407
714.4288577154308,10.000001158033339
714.7294589178357,10.000001418138002
715.0300601202405,10.000001734625627
715.3306613226453,10.000002119259042
715.6312625250501,10.000002586154968
715.9318637274549,10.00000315223398
716.2324649298597,10.000003837752221
716.5330661322645,10.000004666928882
716.8336673346694,10.000005668685699
717.1342685370741,10.000006877517318
717.4348697394789,10.000008334514359
717.7354709418838,10.000010088564315
718.0360721442886,10.00001219775941
718.3366733466934,10.000014731044834
718.6372745490982,10.000017770145867
718.937875751503,10.000021411818112
719.2384769539078,10.000025770471535
719.5390781563126,10.000030981226299
719.8396793587175,10.00003720346685
720.1402805611223,10.000044624969881
720.440881763527,10.000053466692632
720.7414829659318,10.000063988319667
721.0420841683367,10.00007649467986
721.3426853707415,10.000091343160204
721.6432865731463,10.000108952259957
721.943887775551,10.000129811447417
722.2444889779559,10.000154492502576
722.5450901803607,10.000183662552331
722.8456913827655,10.000218099030848
723.1462925851704,10.00025870682654
723.4468937875752,10.00030653790905
723.7474949899799,10.000362813764951
724.0480961923847,10.000428951009779
724.3486973947896,10.000506590587012
724.6492985971944,10.000597631011688
724.9498997995992,10.000704266168126
725.2505010020041,10.000829028227843
725.5511022044088,10.000974836315608
725.8517034068136,10.00114505161906
726.1523046092184,10.001343539710584
726.4529058116233,10.001574740929897
726.7535070140281,10.00184374976187
727.0541082164328,10.002156404237398
727.3547094188377,10.002519386485439
727.6553106212425,10.002940335672342
727.9559118236473,10.003427974680399
728.2565130260521,10.003992252001312
728.557114228457,10.004644500452507
728.8577154308617,10.005397614464712
729.1583166332665,10.00626624783838
729.4589178356714,10.007267034024178
729.7595190380762,10.008418831149072
730.060120240481,10.009742994184144
730.3607214428857,10.011263676833211
730.6613226452906,10.013008165912112
730.9619238476954,10.015007251186692
731.2625250501002,10.017295633842746
731.563126252505,10.019912376972329
731.8637274549098,10.022901401677435
732.1643286573146,10.02631203261283
732.4649298597194,10.030199597013466
732.7655310621243,10.03462608147727
733.0661322645291,10.039660850999187
733.3667334669339,10.045381434975553
733.6673346693386,10.05187438511696
733.9679358717435,10.059236210420389
734.2685370741483,10.067574394554947
734.5691382765531,10.077008501207285
734.869739478958,10.087671373109277
735.1703406813627,10.099710430628795
735.4709418837675,10.11328907594052
735.7715430861723,10.128588208903668
736.0721442885772,10.14580786085343
736.372745490982,10.16516895255807
736.6733466933867,10.186915182599497
736.9739478957916,10.211315052396815
737.2745490981964,10.238664034004554
737.5751503006012,10.269286886675525
737.875751503006,10.303540127975626
